ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_MUNICIPIO_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,DS_OCUPACAO
2020,VITÓRIA DA CONQUISTA,PREFEITO,50,50,PSOL,VALENÇA DO PIAUÍ,57,MASCULINO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,70112,70,AVANTE,ITARANTIM,48,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40888,40,PSB,ANAGÉ,73,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2020,VITÓRIA DA CONQUISTA,VEREADOR,10123,10,REPUBLICANOS,SÃO PAULO,60,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,VEREADOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36555,36,PTC,VITÓRIA DA CONQUISTA,58,MASCULINO,SUPERIOR COMPLETO,BRANCA,MÉDICO
2020,VITÓRIA DA CONQUISTA,PREFEITO,13,13,PT,POJUCA,70,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36888,36,PTC,GUANAMBI,48,MASCULINO,SUPERIOR COMPLETO,BRANCA,GERENTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40111,40,PSB,ILHÉUS,48,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36899,36,PTC,VITÓRIA DA CONQUISTA,64,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,20202,20,PSC,LAMARÃO,65,MASCULINO,ENSINO MÉDIO COMPLETO,SEM INFORMAÇÃO,MILITAR REFORMADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,65369,65,PC do B,LAGARTO,59,MASCULINO,SUPERIOR COMPLETO,BRANCA,AGRÔNOMO
2020,VITÓRIA DA CONQUISTA,VEREADOR,22123,22,PL,VITÓRIA DA CONQUISTA,33,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,19333,19,PODE,VITÓRIA DA CONQUISTA,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,ARTESÃO
2020,VITÓRIA DA CONQUISTA,VEREADOR,10888,10,REPUBLICANOS,VITÓRIA DA CONQUISTA,48,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,13789,13,PT,SÃO PAULO,36,MASCULINO,SUPERIOR COMPLETO,PARDA,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS
2020,VITÓRIA DA CONQUISTA,VEREADOR,20771,20,PSC,VITÓRIA DA CONQUISTA,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SEM INFORMAÇÃO,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES"
2020,VITÓRIA DA CONQUISTA,VEREADOR,45150,45,PSDB,MAIQUINIQUE,46,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,EMPRESÁRIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,40121,40,PSB,ITAQUARA,63,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,MILITAR REFORMADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28176,28,PRTB,VITÓRIA DA CONQUISTA,44,MASCULINO,SUPERIOR COMPLETO,PARDA,COBRADOR DE TRANSPORTE COLETIVO
2020,VITÓRIA DA CONQUISTA,VEREADOR,11234,11,PP,VITÓRIA DA CONQUISTA,44,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25100,25,DEM,VITÓRIA DA CONQUISTA,39,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,36360,36,PTC,VITÓRIA DA CONQUISTA,46,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,AGENTE DE SAÚDE E SANITARISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,28810,28,PRTB,VITÓRIA DA CONQUISTA,41,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,20555,20,PSC,JEQUIÉ,49,MASCULINO,SUPERIOR COMPLETO,SEM INFORMAÇÃO,POLICIAL MILITAR
2020,VITÓRIA DA CONQUISTA,VEREADOR,28555,28,PRTB,VITÓRIA DA CONQUISTA,31,MASCULINO,SUPERIOR COMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,13136,13,PT,VITÓRIA DA CONQUISTA,40,FEMININO,SUPERIOR COMPLETO,PARDA,PEDAGOGO
2020,VITÓRIA DA CONQUISTA,VEREADOR,22891,22,PL,VITÓRIA DA CONQUISTA,23,FEMININO,LÊ E ESCREVE,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25015,25,DEM,VITÓRIA DA CONQUISTA,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45000,45,PSDB,VITÓRIA DA CONQUISTA,38,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,GARI OU LIXEIRO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28456,28,PRTB,BARREIRAS,46,FEMININO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO FUNDAMENTAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,55000,55,PSD,VITÓRIA DA CONQUISTA,42,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28121,28,PRTB,VITÓRIA DA CONQUISTA,44,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
